id,word,type,label
32131,to,O,20
32132,win,O,20
32133,a,O,20
32134,free,O,20
32135,bottle,O,20
32136,of,O,20
32137,#SoftScrub,O,20
32138,!,O,20

32139,@iFckd_Hannah,O,20
32140,wow,O,20
32141,",",O,20
32142,sounds,O,20
32143,like,O,20
32144,ur,O,20
32145,pretty,O,20
32146,busy,O,20
32147,these,O,20
32148,days,O,20
32149,...,O,20
32150,twitpic,B-company,0
32151,ur,O,20
32152,new,O,20
32153,haircut,O,20
32154,hehe,O,20
32155,:),O,20
32156,so,O,20
32157,ur,O,20
32158,havin,O,20
32159,a,O,20
32160,relaxin,O,20
32161,friday,O,20
32162,",",O,20
32163,no,O,20
32164,parties,O,20
32165,?,O,20

32166,I,O,20
32167,spent,O,20
32168,my,O,20
32169,day,O,20
32170,Photoshopping,O,20
32171,Kerri,B-person,6
32172,russel,I-person,16
32173,into,O,20
32174,a,O,20
32175,mutant,O,20
32176,headed,O,20
32177,tree,O,20
32178,hugger,O,20
32179,",",O,20
32180,Now,O,20
32181,that,O,20
32182,thats,O,20
32183,done,O,20
32184,.,O,20
32185,Im,O,20
32186,off,O,20
32187,to,O,20
32188,my,O,20
32189,late,O,20
32190,night,O,20
32191,job,O,20
32192,",",O,20
32193,Sittin,O,20
32194,',O,20
32195,BABIES,O,20

32196,lalala,O,20
32197,south,O,20
32198,game,O,20
32199,tonight,O,20
32200,!!!!,O,20
32201,Go,O,20
32202,us,O,20
32203,.,O,20
32204,http://bit.ly/b351o9,O,20

32205,yupp,O,20
32206,!,O,20
32207,RT,O,20
32208,@TrentShelton,O,20
32209,have,O,20
32210,u,O,20
32211,ever,O,20
32212,met,O,20
32213,some1,O,20
32214,that,O,20
32215,when,O,20
32216,u,O,20
32217,tell,O,20
32218,a,O,20
32219,story,O,20
32220,THEY,O,20
32221,HAVE,O,20
32222,to,O,20
32223,tell,O,20
32224,their,O,20
32225,story,O,20
32226,2,O,20
32227,overshadow,O,20
32228,yours,O,20
32229,to,O,20
32230,feel,O,20
32231,superior,O,20

32232,Yes,O,20
32233,sir,O,20
32234,",",O,20
32235,@Digeratii,O,20
32236,is,O,20
32237,on,O,20
32238,a,O,20
32239,customer,O,20
32240,service,O,20
32241,roll,O,20
32242,today,O,20
32243,.,O,20
32244,Good,O,20
32245,man,O,20
32246,that,O,20
32247,Josh,B-person,6
32248,.,O,20

32249,Beer,O,20
32250,after,O,20
32251,golf,O,20
32252,??,O,20
32253,Give,O,20
32254,me,O,20
32255,a,O,20
32256,hell,O,20
32257,yeah,O,20
32258,!!,O,20
32259,(@,O,20
32260,White,B-facility,1
32261,Eagle,I-facility,11
32262,),O,20
32263,http://4sq.com/b5Wloc,O,20

32264,RT,O,20
32265,@JodyModel,O,20
32266,:,O,20
32267,#Blackholidays,O,20
32268,Pookie,O,20
32269,Release,O,20
32270,From,O,20
32271,Prison,O,20
32272,Day,O,20

32273,@wellydogdesigns,O,20
32274,aww,O,20
32275,shame,O,20
32276,he,O,20
32277,'s,O,20
32278,not,O,20
32279,full,O,20
32280,of,O,20
32281,beans,O,20
32282,too,O,20
32283,!,O,20
32284,ah,O,20
32285,well,O,20
32286,",",O,20
32287,as,O,20
32288,long,O,20
32289,as,O,20
32290,you're,O,20
32291,having,O,20
32292,fun,O,20
32293,;-),O,20
32294,hmm,O,20
32295,I,O,20
32296,fancy,O,20
32297,a,O,20
32298,drink,O,20
32299,now,O,20
32300,:),O,20
32301,),O,20

32302,today,O,20
32303,everything,O,20
32304,will,O,20
32305,gonna,O,20
32306,be,O,20
32307,okay,O,20
32308,",",O,20
32309,i,O,20
32310,know,O,20
32311,it,O,20
32312,.,O,20
32313,Haaaa,O,20
32314,",",O,20
32315,the,O,20
32316,secret,O,20
32317,.,O,20
32318,I,O,20
32319,know,O,20
32320,I,O,20
32321,know,O,20
32322,it,O,20
32323,",",O,20
32324,I,O,20
32325,will,O,20
32326,meet,O,20
32327,very,O,20
32328,much,O,20
32329,cool,O,20
32330,people,O,20
32331,.,O,20
32332,Yes,O,20
32333,yes,O,20
32334,yes,O,20
32335,.,O,20
32336,IKNOWIT,O,20

32337,':::,O,20
32338,Flashback,O,20
32339,Friday,O,20
32340,-,O,20
32341,"""",O,20
32342,Dancing,B-other,5
32343,Queen,I-other,15
32344,"""",O,20
32345,http://bit.ly/d49VXU',O,20

32346,RT,O,20
32347,@HeyThatsSoTrue,O,20
32348,:,O,20
32349,When,O,20
32350,I,O,20
32351,was,O,20
32352,little,O,20
32353,",",O,20
32354,I,O,20
32355,had,O,20
32356,a,O,20
32357,huge,O,20
32358,imagination,O,20
32359,.,O,20
32360,Now,O,20
32361,I,O,20
32362,can't,O,20
32363,even,O,20
32364,make,O,20
32365,up,O,20
32366,a,O,20
32367,story,O,20
32368,for,O,20
32369,english,O,20
32370,class,O,20
32371,.,O,20
32372,#HeyThatsSoTrue,O,20

32373,I,O,20
32374,KNEW,O,20
32375,IT,O,20
32376,RT,O,20
32377,@stuartwashere,O,20
32378,:,O,20
32379,Awh,O,20
32380,...,O,20
32381,@AaronShoutNever,O,20
32382,still,O,20
32383,manages,O,20
32384,to,O,20
32385,be,O,20
32386,nice,O,20
32387,when,O,20
32388,he,O,20
32389,'s,O,20
32390,drunk,O,20
32391,.,O,20
32392,:,O,20
32393,L,O,20

32394,@diggy_simmons,O,20
32395,#diggyfollows50,O,20
32396,diggy,B-person,6
32397,should,O,20
32398,follow,O,20
32399,me,O,20
32400,because,O,20
32401,i,O,20
32402,saw,O,20
32403,him,O,20
32404,at,O,20
32405,@justinbieber,O,20
32406,'s,O,20
32407,concert,O,20
32408,on,O,20
32409,september,O,20
32410,third,O,20
32411,:D,O,20

32412,We,O,20
32413,bought,O,20
32414,Riley,B-person,6
32415,a,O,20
32416,onesie,O,20
32417,today,O,20
32418,.,O,20
32419,:),O,20

32420,@daraobriain,O,20
32421,hmmm,O,20
32422,.,O,20
32423,Cant,O,20
32424,wait,O,20
32425,.,O,20
32426,Comin,O,20
32427,on,O,20
32428,Thursday,O,20
32429,.,O,20
32430,First,O,20
32431,time,O,20
32432,to,O,20
32433,the,B-facility,1
32434,Apollo,I-facility,11
32435,.,O,20

32436,Well,O,20
32437,",",O,20
32438,I,O,20
32439,was,O,20
32440,gonna,O,20
32441,buy,O,20
32442,a,O,20
32443,Zune,B-product,7
32444,HD,I-product,17
32445,...,O,20
32446,but,O,20
32447,now,O,20
32448,that,O,20
32449,the,O,20
32450,@Rally4Sanity,O,20
32451,exists,O,20
32452,",",O,20
32453,I,O,20
32454,must,O,20
32455,go,O,20
32456,to,O,20
32457,D.C.,B-geo-loc,2
32458,next,O,20
32459,month,O,20
32460,.,O,20
32461,YESSSSSS,O,20
32462,.,O,20

32463,So,O,20
32464,I'm,O,20
32465,off,O,20
32466,to,O,20
32467,the,O,20
32468,Mumpreneur,B-other,5
32469,Awards,I-other,15
32470,tomorrow,O,20
32471,and,O,20
32472,leaving,O,20
32473,daughter,O,20
32474,@itsonlymestupid,O,20
32475,to,O,20
32476,talk,O,20
32477,to,O,20
32478,press,O,20
32479,&amp;,O,20
32480,buyers,O,20
32481,on,O,20
32482,our,O,20
32483,stand,O,20
32484,@LondonFashionWk,O,20

32485,I'm,O,20
32486,trying,O,20
32487,to,O,20
32488,figure,O,20
32489,out,O,20
32490,if,O,20
32491,I,O,20
32492,wanna,O,20
32493,do,O,20
32494,something,O,20
32495,tonight,O,20

32496,now,O,20
32497,my,O,20
32498,instructor,O,20
32499,says,O,20
32500,that,O,20
32501,when,O,20
32502,he,O,20
32503,picks,O,20
32504,me,O,20
32505,up,O,20
32506,I'm,O,20
32507,just,O,20
32508,gonna,O,20
32509,get,O,20
32510,straight,O,20
32511,into,O,20
32512,the,O,20
32513,drivers,O,20
32514,seat,O,20
32515,!,O,20
32516,:,O,20
32517,L,O,20
32518,I,O,20
32519,think,O,20
32520,I'll,O,20
32521,cope,O,20
32522,!!,O,20
32523,lol,O,20
32524,x,O,20

32525,@highs_are_low,O,20
32526,cause,O,20
32527,I,O,20
32528,was,O,20
32529,too,O,20
32530,busy,O,20
32531,singing,O,20
32532,my,O,20
32533,heart,O,20
32534,out,O,20
32535,and,O,20
32536,all,O,20
32537,.,O,20
32538,It,O,20
32539,'s,O,20
32540,hard,O,20
32541,to,O,20
32542,go,O,20
32543,crazy,O,20
32544,when,O,20
32545,you're,O,20
32546,trying,O,20
32547,to,O,20
32548,record,O,20
32549,something,O,20
32550,:p,O,20

32551,td,O,20
32552,bem,O,20
32553,que,O,20
32554,as,O,20
32555,meninas,O,20
32556,do,O,20
32557,outro,O,20
32558,time,O,20
32559,eram,O,20
32560,mt,O,20
32561,brutas,O,20
32562,e,O,20
32563,cavalas,O,20
32564,",",O,20
32565,maais,O,20
32566,foi,O,20
32567,bom,O,20
32568,",",O,20
32569,porq,O,20
32570,.,O,20
32571,ganhamos,O,20

32572,RT,O,20
32573,@Sexstrology,O,20
32574,:,O,20
32575,How,O,20
32576,many,O,20
32577,Sagittarians,O,20
32578,does,O,20
32579,it,O,20
32580,take,O,20
32581,to,O,20
32582,change,O,20
32583,a,O,20
32584,lightbulb,O,20
32585,?,O,20
32586,The,O,20
32587,sun,O,20
32588,is,O,20
32589,shining,O,20
32590,",",O,20
32591,the,O,20
32592,day,O,20
32593,is,O,20
32594,young,O,20
32595,and,O,20
32596,youre,O,20
32597,worrying,O,20
32598,about,O,20
32599,...,O,20

32600,r,O,20
32601,rated,O,20
32602,http://bit.ly/aGV3kX,O,20
32603,Weekend,O,20
32604,Movie,O,20
32605,News,O,20
32606,Wrap,O,20
32607,Up,O,20
32608,:,O,20
32609,July,O,20
32610,11,O,20
32611,",",O,20
32612,2010,O,20
32613,Screen,O,20
32614,Rant,O,20

32615,Got,O,20
32616,my,O,20
32617,office,O,20
32618,all,O,20
32619,reranged,O,20
32620,from,O,20
32621,how,O,20
32622,I,O,20
32623,put,O,20
32624,it,O,20
32625,yesterday,O,20
32626,!,O,20
32627,=),O,20

32628,@stephen_james,O,20
32629,May,O,20
32630,I,O,20
32631,ask,O,20
32632,what,O,20
32633,is,O,20
32634,it,O,20
32635,with,O,20
32636,your,O,20
32637,severe,O,20
32638,hatred,O,20
32639,for,O,20
32640,the,O,20
32641,word,O,20
32642,',O,20
32643,bro'?,O,20

32644,@FashionDivvah,O,20
32645,I,O,20
32646,know,O,20
32647,right,O,20
32648,..,O,20
32649,he,O,20
32650,'s,O,20
32651,my,O,20
32652,baby,O,20
32653,cos,O,20
32654,he,O,20
32655,'s,O,20
32656,way,O,20
32657,younger,O,20
32658,than,O,20
32659,me,O,20
32660,...,O,20
32661,like,O,20
32662,4,O,20
32663,years,O,20
32664,junior,O,20
32665,...,O,20
32666,awwww,O,20
32667,I,O,20
32668,had,O,20
32669,to,O,20
32670,sharply,O,20
32671,spill,O,20
32672,!,O,20
32673,LOL,O,20
32674,!,O,20

32675,RT,O,20
32676,@tabloidwatch,O,20
32677,:,O,20
32678,Daily,B-company,0
32679,Mail,I-company,10
32680,'s,O,20
32681,not-at-all,O,20
32682,predictable,O,20
32683,front,O,20
32684,page,O,20
32685,headline,O,20
32686,tomorrow,O,20
32687,:,O,20
32688,Pope,B-person,6
32689,'s,O,20
32690,battle,O,20
32691,to,O,20
32692,save,O,20
32693,Christmas,B-other,5
32694,.,O,20

32695,I'm,O,20
32696,almost,O,20
32697,halfway,O,20
32698,through,O,20
32699,my,O,20
32700,#cleaneating,O,20
32701,challenge,O,20
32702,!,O,20
32703,http://bit.ly/9mVsCQ,O,20
32704,Getting,O,20
32705,takeout,O,20
32706,for,O,20
32707,the,O,20
32708,first,O,20
32709,time,O,20
32710,tonight,O,20
32711,-,O,20
32712,what,O,20
32713,to,O,20
32714,get,O,20
32715,?!,O,20

32716,Tarantula,O,20
32717,in,O,20
32718,my,O,20
32719,lounge,O,20
32720,last,O,20
32721,night,O,20
32722,",",O,20
32723,hoping,O,20
32724,i,O,20
32725,dont,O,20
32726,get,O,20
32727,a,O,20
32728,repeat,O,20
32729,tonight,O,20

32730,Chevron,B-company,0
32731,gouging,O,20
32732,consumers,O,20
32733,by,O,20
32734,claiming,O,20
32735,payments,O,20
32736,are,O,20
32737,late,O,20
32738,when,O,20
32739,in,O,20
32740,reality,O,20
32741,statement,O,20
32742,delivery,O,20
32743,is,O,20
32744,very,O,20
32745,poor,O,20
32746,turnaround,O,20
32747,time,O,20
32748,.,O,20
32749,charging,O,20
32750,hefty,O,20
32751,fee,O,20
32752,'s,O,20

32753,DING,O,20
32754,DONG,O,20
32755,DING,O,20
32756,DONG,O,20
32757,guess,O,20
32758,who,O,20
32759,'s,O,20
32760,comin,O,20
32761,dinner,O,20
32762,tonight,O,20
32763,?,O,20
32764,U,O,20
32765,gonna,O,20
32766,be,O,20
32767,part,O,20
32768,of,O,20
32769,my,O,20
32770,meal,O,20
32771,tonight,O,20
32772,.......,O,20

32773,@TylerHilton,O,20
32774,One,O,20
32775,thing,O,20
32776,about,O,20
32777,twitteris,O,20
32778,",",O,20
32779,We,O,20
32780,all,O,20
32781,have,O,20
32782,plenty,O,20
32783,of,O,20
32784,time,O,20
32785,...,O,20
32786,LOL,O,20
32787,:-),O,20

32788,@jaredleto,O,20
32789,i,O,20
32790,saw,O,20
32791,chelsea,B-person,6
32792,today,O,20
32793,u,O,20
32794,weren't,O,20
32795,there,O,20
32796,?,O,20
32797,WTF,O,20

32798,#ff,O,20
32799,@eops,O,20
32800,to,O,20
32801,cheer,O,20
32802,him,O,20
32803,up,O,20
32804,",",O,20
32805,he,O,20
32806,'s,O,20
32807,not,O,20
32808,feeling,O,20
32809,so,O,20
32810,hot,O,20
32811,today,O,20
32812,.,O,20
32813,(and,O,20
32814,send,O,20
32815,him,O,20
32816,some,O,20
32817,virtual,O,20
32818,soup,O,20
32819,),O,20

32820,Is,O,20
32821,ur,O,20
32822,date,O,20
32823,interested,O,20
32824,in,O,20
32825,a,O,20
32826,hook-up,O,20
32827,or,O,20
32828,long-term,O,20
32829,relationship,O,20
32830,?,O,20
32831,Answer,O,20
32832,lies,O,20
32833,in,O,20
32834,what,O,20
32835,he,O,20
32836,'s,O,20
32837,looking,O,20
32838,at-your,O,20
32839,face,O,20
32840,or,O,20
32841,your,O,20
32842,bod,O,20
32843,!,O,20
32844,http://ow.ly/2FPLk,O,20

32845,Jupiter,B-geo-loc,2
32846,:,O,20
32847,Closest,O,20
32848,Approach,O,20
32849,in,O,20
32850,Nearly,O,20
32851,50,O,20
32852,years,O,20
32853,.,O,20
32854,Catch,O,20
32855,it,O,20
32856,nxt,O,20
32857,week,O,20
32858,.,O,20
32859,It,O,20
32860,wnt,O,20
32861,B,O,20
32862,that,O,20
32863,big,O,20
32864,or,O,20
32865,bright,O,20
32866,again,O,20
32867,til,O,20
32868,2022,O,20
32869,http://bit.ly/d5Bzx7,O,20

32870,An,O,20
32871,Entire,O,20
32872,Facebook,B-company,0
32873,Photo,O,20
32874,Album,O,20
32875,Captured,O,20
32876,in,O,20
32877,a,O,20
32878,Single,O,20
32879,Long,O,20
32880,Exposure,O,20
32881,Photograph,O,20
32882,[,O,20
32883,Photography],O,20
32884,:,O,20

32885,@Carr0t,O,20
32886,aye,O,20
32887,been,O,20
32888,tonight,O,20
32889,-,O,20
32890,excellent,O,20

32891,@bornofosichris,O,20
32892,ok,O,20
32893,I'm,O,20
32894,gonna,O,20
32895,fb,O,20
32896,message,O,20
32897,you,O,20
32898,deets,O,20
32899,when,O,20
32900,I,O,20
32901,get,O,20
32902,a,O,20
32903,chance,O,20
32904,!,O,20

32905,game,O,20
32906,tonight,O,20
32907,!!!!!!,O,20

32908,I,O,20
32909,haven't,O,20
32910,driven,O,20
32911,to,O,20
32912,bc,B-geo-loc,2
32913,in,O,20
32914,years,O,20
32915,",",O,20
32916,and,O,20
32917,I,O,20
32918,am,O,20
32919,just,O,20
32920,stunned,O,20
32921,by,O,20
32922,how,O,20
32923,beautiful,O,20
32924,the,O,20
32925,drive,O,20
32926,is,O,20
32927,.,O,20

32928,@GottaLaff,O,20
32929,don't,O,20
32930,do,O,20
32931,the,O,20
32932,crime,O,20
32933,if,O,20
32934,you,O,20
32935,can't,O,20
32936,serve,O,20
32937,the,O,20
32938,time,O,20
32939,.,O,20
32940,;),O,20

32941,eh,O,20
32942,?,O,20
32943,horner,O,20
32944,'s,O,20
32945,on,O,20
32946,the,O,20
32947,#uspro,O,20
32948,start,O,20
32949,list,O,20
32950,:,O,20
32951,RT,O,20
32952,@hornerakg,O,20
32953,:,O,20
32954,Heading,O,20
32955,to,O,20
32956,@clarkscornerca,O,20
32957,for,O,20
32958,Q&amp;A,O,20
32959,.,O,20
32960,Back,O,20
32961,in,O,20
32962,Ione,B-company,0
32963,to,O,20
32964,ride,O,20
32965,tomorrow,O,20
32966,!,O,20
32967,http://ow.ly/2G4ti,O,20

32968,new,O,20
32969,office,O,20
32970,furniture-,O,20
32971,check,O,20
32972,",",O,20
32973,paintings,O,20
32974,of,O,20
32975,hubby-,O,20
32976,check,O,20
32977,",",O,20
32978,neuro,O,20
32979,drink,O,20
32980,stock-,O,20
32981,check,O,20
32982,",",O,20
32983,finished,O,20
32984,giving,O,20
32985,interview-,O,20
32986,check,O,20
32987,.,O,20
32988,time,O,20
32989,2,O,20
32990,go,O,20
32991,home,O,20
32992,.,O,20

32993,The,O,20
32994,week,O,20
32995,ahead,O,20
32996,-,O,20
32997,http://newzfor.me/?7jfc,O,20

32998,G'mar,O,20
32999,chatima,O,20
33000,tova,O,20
33001,",",O,20
33002,internet,O,20
33003,!,O,20

33004,'RT,O,20
33005,@ihatequotes,O,20
33006,:,O,20
33007,For,O,20
33008,anyone,O,20
33009,having,O,20
33010,a,O,20
33011,bad,O,20
33012,day,O,20
33013,",",O,20
33014,just,O,20
33015,remember,O,20
33016,:,O,20
33017,"""",O,20
33018,If,O,20
33019,God,B-person,6
33020,brings,O,20
33021,you,O,20
33022,to,O,20
33023,it,O,20
33024,",",O,20
33025,He,O,20
33026,will,O,20
33027,bring,O,20
33028,you,O,20
33029,through,O,20
33030,it,O,20
33031,"!""",O,20
33032,-@KimKardashian,O,20
33033,#i,O,20
33034,...',O,20

33035,@Alleycat17,O,20
33036,HAPPY,O,20
33037,BIRTHDAY,O,20
33038,!,O,20
33039,:D,O,20
33040,.,O,20
33041,Hope,O,20
33042,you're,O,20
33043,having,O,20
33044,an,O,20
33045,amazingrific,O,20
33046,day,O,20
33047,!!!,O,20
33048,:D,O,20
33049,.,O,20

33050,RT,O,20
33051,@LUNGevity,O,20
33052,:,O,20
33053,This,O,20
33054,is,O,20
33055,going,O,20
33056,to,O,20
33057,be,O,20
33058,an,O,20
33059,amazing,O,20
33060,weekend,O,20
33061,w/3,O,20
33062,events,O,20
33063,on,O,20
33064,the,O,20
33065,same,O,20
33066,day,O,20
33067,benefiting,O,20
33068,lung,O,20
33069,cancer,O,20
33070,research,O,20
33071,(,O,20
33072,Sun/Sept,O,20
33073,19,O,20
33074,),O,20
33075,!...,O,20
33076,http,O,20
33077,...,O,20

33078,ellwood,B-person,6
33079,'s,O,20
33080,sushi,O,20
33081,",",O,20
33082,a,O,20
33083,glass,O,20
33084,of,O,20
33085,pinot,O,20
33086,",",O,20
33087,&quot;,O,20
33088,strokes,B-other,5
33089,of,I-other,15
33090,genius,I-other,15
33091,&quot;,O,20
33092,by,O,20
33093,john,B-person,6
33094,wertheim,I-person,16
33095,",",O,20
33096,play,O,20
33097,at,O,20
33098,barksdale,B-facility,1
33099,in,O,20
33100,a,O,20
33101,bit,O,20
33102,",",O,20
33103,lovely,O,20
33104,friday,O,20
33105,night,O,20
33106,:),O,20

33107,RT,O,20
33108,@Kiara_TheGR8,O,20
33109,:,O,20
33110,Someone,O,20
33111,please,O,20
33112,wake,O,20
33113,me,O,20
33114,up,O,20
33115,when,O,20
33116,May,O,20
33117,7,O,20
33118,",",O,20
33119,2011,O,20
33120,gets,O,20
33121,here,O,20
33122,!,O,20
33123,#thanks,O,20

33124,@henryandfriends,O,20
33125,ooh,O,20
33126,that,O,20
33127,sounds,O,20
33128,lovely,O,20
33129,:),O,20
33130,we,O,20
33131,had,O,20
33132,lots,O,20
33133,sunshine,O,20
33134,2-,O,20
33135,hope,O,20
33136,it,O,20
33137,stays,O,20
33138,4,O,20
33139,tomo,O,20
33140,when,O,20
33141,we,O,20
33142,going,O,20
33143,to,O,20
33144,do,O,20
33145,the,O,20
33146,doggie,O,20
33147,show,O,20
33148,*paws,O,20
33149,x-d*,O,20
33150,!,O,20
33151,x,O,20
33152,x,O,20

33153,Haven't,O,20
33154,tweeted,O,20
33155,since,O,20
33156,june,O,20
33157,wow,O,20
33158,.......................,O,20
33159,but,O,20
33160,I,O,20
33161,did,O,20
33162,get,O,20
33163,a,O,20
33164,facebook,B-company,0
33165,so,O,20
33166,who,O,20
33167,cares,O,20
33168,about,O,20
33169,twitter,B-company,0

33170,'I,O,20
33171,just,O,20
33172,took,O,20
33173,"""",O,20
33174,Justin,B-person,6
33175,Bieber,I-person,16
33176,takes,O,20
33177,2,O,20
33178,months,O,20
33179,off,O,20
33180,career,O,20
33181,to,O,20
33182,finish,O,20
33183,school,O,20
33184,",",O,20
33185,H,O,20
33186,"...""",O,20
33187,and,O,20
33188,got,O,20
33189,:,O,20
33190,Part,O,20
33191,25,O,20
33192,:,O,20
33193,They,O,20
33194,got,O,20
33195,my,O,20
33196,back,O,20
33197,.!,O,20
33198,Try,O,20
33199,it,O,20
33200,:,O,20
33201,http://bit.ly/bcqNCs',O,20

33202,So,O,20
33203,here,O,20
33204,in,O,20
33205,Belgium,B-geo-loc,2
33206,its,O,20
33207,now,O,20
33208,7minutes,O,20
33209,before,O,20
33210,midnight,O,20
33211,",,",O,20
33212,Tell,O,20
33213,me,O,20
33214,how,O,20
33215,late,O,20
33216,it,O,20
33217,is,O,20
33218,were,O,20
33219,you,O,20
33220,live,O,20
33221,:D,O,20

33222,RT,O,20
33223,@eljmayes,O,20
33224,:,O,20
33225,Ladbrokes,O,20
33226,Labour,O,20
33227,Leadership,O,20
33228,Market-,O,20
33229,http://bit.ly/cD3Rn8,O,20
33230,Ed,B-person,6
33231,Miliband,I-person,16
33232,'s,O,20
33233,odds,O,20
33234,have,O,20
33235,shortened,O,20
33236,significantly,O,20
33237,in,O,20
33238,the,O,20
33239,last,O,20
33240,week,O,20
33241,.,O,20

33242,Ha,O,20
33243,I'm,O,20
33244,lucky,O,20
33245,.,O,20
33246,I,O,20
33247,got,O,20
33248,in,O,20
33249,the,O,20
33250,car,O,20
33251,like,O,20
33252,five,O,20
33253,seconds,O,20
33254,before,O,20
33255,it,O,20
33256,started,O,20
33257,POURING,O,20
33258,rain,O,20
33259,.,O,20

33260,Always,O,20
33261,kinda,O,20
33262,awkward,O,20
33263,when,O,20
33264,you,O,20
33265,get,O,20
33266,the,O,20
33267,chat,O,20
33268,group,O,20
33269,wrong,O,20
33270,in,O,20
33271,WoW,B-product,7
33272,.,O,20
33273,Sometimes,O,20
33274,you,O,20
33275,don't,O,20
33276,want,O,20
33277,the,O,20
33278,tank,O,20
33279,to,O,20
33280,know,O,20
33281,you're,O,20
33282,dissin,O,20
33283,',O,20
33284,him,O,20
33285,.,O,20
33286,Oops,O,20
33287,.,O,20

33288,he,O,20
33289,likes,O,20
33290,prince,B-person,6
33291,",",O,20
33292,paul,B-person,6
33293,simon,I-person,16
33294,",",O,20
33295,and,O,20
33296,o.d.b.,B-person,6
33297,i,O,20
33298,may,O,20
33299,have,O,20
33300,found,O,20
33301,my,O,20
33302,soul,O,20
33303,mate,O,20
33304,.,O,20

33305,'@stephaniebriggs,O,20
33306,Jumped,O,20
33307,in,O,20
33308,the,O,20
33309,truck,O,20
33310,",",O,20
33311,flipped,O,20
33312,the,O,20
33313,iPod,B-product,7
33314,over,O,20
33315,to,O,20
33316,shuffle,O,20
33317,",",O,20
33318,and,O,20
33319,it,O,20
33320,gives,O,20
33321,me,O,20
33322,"""",O,20
33323,goodbye,B-other,5
33324,moon,I-other,15
33325,""".",O,20
33326,Probably,O,20
33327,a,O,20
33328,year,O,20
33329,since,O,20
33330,last,O,20
33331,heard,O,20
33332,it,O,20
33333,!',O,20

33334,RT,O,20
33335,@rainnwilson,O,20
33336,:,O,20
33337,Hey,O,20
33338,",",O,20
33339,Seattle-ites,O,20
33340,!,O,20
33341,Check,O,20
33342,it,O,20
33343,:,O,20
33344,http://www.officetally.com/rainn-wilson-and-friends-seattle-oct-23,O,20

33345,Think,O,20
33346,the,O,20
33347,article,O,20
33348,should,O,20
33349,be,O,20
33350,ready,O,20
33351,to,O,20
33352,resubmit,O,20
33353,next,O,20
33354,week,O,20
33355,.,O,20
33356,Quite,O,20
33357,excited,O,20
33358,",",O,20
33359,but,O,20
33360,also,O,20
33361,rather,O,20
33362,scared,O,20
33363,.,O,20

33364,RT,O,20
33365,@ezraklein,O,20
33366,:,O,20
33367,It,O,20
33368,'s,O,20
33369,Yom,B-other,5
33370,Kippur,I-other,15
33371,eve,O,20
33372,",",O,20
33373,so,O,20
33374,it,O,20
33375,'s,O,20
33376,the,O,20
33377,time,O,20
33378,to,O,20
33379,apologize,O,20
33380,to,O,20
33381,anyone,O,20
33382,I've,O,20
33383,wronged,O,20
33384,.,O,20
33385,Hopefully,O,20
33386,",",O,20
33387,you're,O,20
33388,on,O,20
33389,Twitter,B-company,0
33390,.,O,20
33391,Sorry,O,20
33392,!,O,20

33393,FREE,O,20
33394,:,O,20
33395,Air,B-product,7
33396,Music,I-product,17
33397,Jump,I-product,17
33398,.,O,20
33399,if,O,20
33400,you,O,20
33401,like,O,20
33402,Rock,B-product,7
33403,Band,I-product,17
33404,or,O,20
33405,Guitar,B-product,7
33406,Hero,I-product,17
33407,",",O,20
33408,you,O,20
33409,may,O,20
33410,also,O,20
33411,like,O,20
33412,Music,B-product,7
33413,Jump,I-product,17
33414,.,O,20
33415,http://appj.mp/AirMusicJump,O,20

33416,@Cortney_plus2,O,20
33417,ding,O,20
33418,ding,O,20
33419,ding,O,20
33420,!,O,20
33421,front,O,20
33422,",",O,20
33423,back,O,20
33424,and,O,20
33425,let,O,20
33426,'s,O,20
33427,just,O,20
33428,say,O,20
33429,I'll,O,20
33430,be,O,20
33431,putting,O,20
33432,soph,O,20
33433,'s,O,20
33434,hair,O,20
33435,in,O,20
33436,a,O,20
33437,bun,O,20
33438,before,O,20
33439,the,O,20
33440,next,O,20
33441,nap,O,20
33442,time,O,20
33443,.,O,20

33444,Back,O,20
33445,at,O,20
33446,work,O,20
33447,",",O,20
33448,waiting,O,20
33449,for,O,20
33450,Sunday,O,20
33451,when,O,20
33452,Mike,B-person,6
33453,Vick,I-person,16
33454,get,O,20
33455,his,O,20
33456,shine,O,20
33457,on,O,20
33458,Vs,O,20
33459,.,O,20
33460,the,B-sportsteam,8
33461,Lions,I-sportsteam,18

33462,Conflicts,B-product,7
33463,of,I-product,17
33464,Law,I-product,17
33465,:,I-product,17
33466,Cases,I-product,17
33467,and,I-product,17
33468,Materials,I-product,17
33469,:,O,20
33470,R,O,20
33471,.,O,20
33472,Lea,B-person,6
33473,Brilmayer,I-person,16
33474,",",O,20
33475,Jack,B-person,6
33476,L,I-person,16
33477,.,O,20
33478,Goldsmith[May,O,20
33479,01,O,20
33480,",",O,20
33481,2011,O,20
33482,],O,20
33483,http://amzn.to/bnabQu,O,20

33484,What,O,20
33485,a,O,20
33486,day,O,20
33487,&lt;,O,20
33488,3,O,20

33489,@Kianerzzz,O,20
33490,showering,O,20
33491,sleeping,O,20
33492,and,O,20
33493,tanning,O,20
33494,always,O,20
33495,make,O,20
